#,dishSoapNoPrice,dishSoapWithPrice,coffeeNoPrice,coffeeWithPrice,handSoapNoPrice,handSoapWithPrice,toiletPaperNoPrice,toiletPaperWithPrice,laundryNoPrice,laundryWithPrice,cleaningSprayNoPrice,cleaningSprayWithPrice,juiceNoPrice,juiceWithPrice,riceNoPrice,riceWithPrice,toothpasteNoPrice,toothpasteWithPrice
1nb9a5hrzkyyv46r1nbyzqtfoos5fwj0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6uos7bjygjguxboz9pn6uos7tyu6q6qs,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vy6f6vrk2r79c61rspygvy6fwhiw0j3u,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lo43dh7nfq26f3ouxflo43tqqrrx85zy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rnet01biiaubeeklrrnet0140ch9zj77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndfmlhmbwovwkw1xilndgpc4qxorp8st,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ge5ls3viisbg1u4xfge5lc80kikmzsnu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nm3zevyw9pqtjljsj296nm3zevy9ij17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nl3chp528dwqzsvlu0nl3chp5mnp0482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
idu4mymk0zwppsca9idu4msyh5r4ge3d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
yufhucg3mddpx98mp0a1nyufhuurg0ai,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
un59s8vy3mkhtj5hnsun5943htk58alf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
zvfrr3c7zsslsukngc04wzvfrr3c7xxf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
k9g6limiy405763rk9g66xcjs0itc4jt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ddkn53icd0y17sddkn51od1astwyy4v9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6s5hr6f2pmv30bahd6s5hnlnkl2soo8m,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fntcm7dw4v96at8fe95rfntcm7daib11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4d17bui3se1x1sixgh4d17lrdorae39u,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
oorfyt632uihscaa8knoorfy9pya5btv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tn2ybr1groipotzlgea1tntn2ybrvqev,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8ds6cxcd5spxvc47n4218ds6cxtltrxk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0k71b0rnwiv80ktkz14hgec914aoduft,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56nlyeoqldgacmstab056nlyehs8ajxx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c2jqa3bsql0324osipc2jqa325x3vy3n,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
eescdh1iqlyc5bxrees07n9trleeamve,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6plausaovud3aacabsk6plausajvfd3j,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sfxc437un6klc3kv3tsfxc43nvztjxca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fv7mbpj0oiscfifv7mblboby5pb5r6u0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fojvu390gdse5vd4n4fojvu3dfe4k5cn,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
detqxidgdkoyva18v3detqxitqtbh82s,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jwmpoydnpshq7zncepjwmpgw33thb5x1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
u8sorrxwvxsv6dvehhx3uu8sorrxfxlx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0cldchlxzoxsxgdqnaa0cldch8dmf7z3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
862lg389ki3mbktj14y4862lg38pv5y1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
md4ei8zdnl6fn8mcmd4eimkifmua8tek,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
am0vin8qijr49w9211o57am0vin8qb5b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6a2loewq9lx8ezvmvw6a2lcxwd3k2h3l,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5lui9zy4y61ibf6yt5mpib5lui9zynyj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vv80y8zag2k2dclat0ncvv80y8z1fl2z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2mv3kv77ydntqc0tso2mv3a91qx2izwl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5t7dmhse39v9cq7p5z9xq5t7dmhoy7a3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742qndfycrga1s72kttpup742qndfy4n,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
utz7rufn0ngiflrutz7tcocghipd95ka,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7vv95wrf0ksvyfeiffi7vv95wrg67irz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ln3amz6mpxh01gl4ln3amz6bhttubpbo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
m8scfzu50bbjwbvm8sccswaqlxnhqafa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
enzxd7d0zdrdo9zpov8enzxywv8jzlh5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dv9cb2dyyailjt6asdv9c9puryfriqja,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xacv5hxsj8ycge0nwzf1xacv5hl5k5vf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7xf9ebnvvyxlpa04mjg7xf9ebo006pr0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1v0rss6ztiav2si76j3gi1v0rss633z1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c97xyrk8wjtkz61yh9hcc97xfbz8qfiu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f6wzfefjoireh2xankf6wzfoalfb0k09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dzfbkhkrrlurimyasvdzfbkhlk8ch2cf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cgya8z5s8bw55xrn7oztbcgyaz858jc4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gdgaygnzh78sqe0wihgd0joc8zuhphn8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lmwxet9rotk1xllmwx0eaixjpb87e40e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
eiezwh5zeu4vhkvixeeiezwh59lt987b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kk7r22olzqyh0j2d7kk7rc2fvikyj4j5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
w7jcnlo0uvaedvw7jkpmwx4kr4dviyk9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
e89b3l6k68go3dsse89b36d30ih1hx5q,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c6gpo1t8pbzb5o2oxcc6gpo1txq46kdj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
t8a2llq4hnguntt8a2l2owdywe3kdf28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84iz1xt4jguxd9t5jt784iz1x8llo39b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kmzwaqi03671fonksxk4f1yj53m4611s,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a1vja1m3weoxshfa1vjajgmenftme1oa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
yhyfs1mllp5kojyhscyj26iao6wua6os,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dqq3r6edumggstkj5dqq3rngylxn9ep7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
j7ltbbsgernz4hid7j7ltbb97ysp6a6f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b10hodv35e28c1bcazpbb10zsj5flpb1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8cldacbzjouwo81335mb8cldarekwmb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
x1v9ma2sh2el13hx84a0wx1v9mo35hba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
js862blwza34xzhra4o1qjs86cmjxjlc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inadguhqaxo4pblmfnaofinadgk7kxe1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9bfu7tpy8bedsql9bfubadcpoyeeblhc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
uv79htwm0mlql6mxuv7fyo6fr5ujwqff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
g4jsalqex79aw3wtq5z9g4jsalc12x9d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7bm57iyqh1uxnwrm2t7bm570yxcdoelg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rq5u5rlldy7dvpvrtrq5u5rcqr584rba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kxyx2nm6ijotuh0utfeyq77kxyx2e7lh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gyay97lysco2caoakfgyayvzhatg1wa5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ztqp2g4mg9cu9b0jqbnvzr0yztqp2g84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5bguvnbuyean85b7sopahnl20hjpbbjg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qfuxtinfakpwkn17gjqfuxf55kuffcw6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xku51o1io6rti2optxku5k57x1woo65b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sbpj9swm65oyh747tyaa8nsbpj9s6lma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
m9knclzwlmzm9m7m9kncsaszexnfc9a6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2rdnde8kmxcuis5692rdnd4l9uuuwsux,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pvoyo6pnavkpb0pu50pvoyo6pnz2k9ma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5cjf5v4xd0y30a5cjfwllaxgrnmocwll,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cyjx7zhapx8xxofcyjx7an78egushk8d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
md4nbnc9b8torc8vlmd4nbhdu5tozux6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f74yp86q56o1lz2rq0x3f74y5vt0o9f9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qijkt2w4mqti3jqijktlockemffevdch,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rtv7n2i4e9wnjk389i3zzcprtvksfxkv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
utddm7mi194kgseie6njmrutddktsnmy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dv1qmxmigmch5ldv1qmxofeb0adfouhs,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
g6jdz1c9e4dco8khg6jdzqgoxk3n9hwg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
d2m57h4j1zgsxb49bd2m5bx874qb7x1z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
wzqk44c1ox5hzsbdwzqk41ppmcfbvc1y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
zx6rxaj67dlwfovzjlzx6rxi2z011tiz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hgb7z16cnh6dvx7k7qjbhgb7ziz8f4t5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
y84zvmzwmnwcm94z45y84zvm7qvk7tam,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0qenpj094knyj0qtecoxhzv691niamvz,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
r0acu52xpchl41q07nr0acu5sdzdroih,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
xl1rhmv6j68uphlwxl1epkv96pp4pj69,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
5g72a9yv34yfp6z9ter5g72a8j7p3zzj,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
05lqk5psxmhk9tlj05lqzn9ff6qjtnq5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
m0bxwiva5l2id6a5g89im0byp32tane7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0mjleywc2mrg9qzpb70mjle6e1umdj4u,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
nvzrwx4fqiuhywgxn7bnvzrwx49x0mwp,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
mntq0338nyot9y012lhmntq03radwo1y,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
32lskzcofwzmmnns32ls9u94tdb675wo,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
z7zp09e8ogecfxxs9dpu6z7zp0k0ef40,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
pttt5qziwdvgvzp7bpj7klpttt5qzivb,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
cqbs39bdrucqwqayg3cqbtbkcvqzhs60,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
smeyguhq09m55xl0c9zosmeyguh019it,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
yx3gcv0r3g8sqc37rkyx3gcvke1xpyde,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
9p428fsd5w8xvbzt9p428fkk0iaxoggv,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
jmb75p5oa8yuogikx9xmpz3jmb75pyxk,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
3pujhkyptdey7tss3puj6h7ht5nhy1es,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
6s7o4xjrd88ioxm2hbgofc6s7o4xjrud,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
t7xw1uga15k9n0jj2bft7xw1u0gdti1s,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4aqh2ho2f0m64s2sdhk4aqh2hob16teg,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
oxoyn8yi9tb5r0uoxoymwfzzqb5coguj,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
sq4w7akxwnk67z2opz7sq4w7adqdwvfp,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4hp3h9oeqs2yr5qaewkk4hp3hy7jn2u9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
loc1vq0asycrw7fclgy2p2loc1vq0ap4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
j9egts5kj88ueahh44j9egtj2zvkel09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
m8vk8jw450pr3s6yyqm8vk8jw4e9z8m6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
gkcv6x949kicodsm5gkcvz1sz99j9o93,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
5l3uzj586l0hq1lms5l3uzj1y6agq0tg,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
vsj280uwgfgqr2bvaigvsj22wumg74es,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
d1jkecvbqvjvq7d1jke3ky6s5t866g3k,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
x60pjyb368zdfnlex60p26ejd71yulsc,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
h1zekehj2l4eg4h63zsgh1zekehjuh01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7ds2ltxws19ivdalqlhs9uo7ds2ltxzp,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
hvy0l09jqrd9wjhhvy0l0i7t5j4rff17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
ktptsgzu2l6i53zdktpdkb1xoytlrica,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1zndyzrfvf8myvli3ho1zndjssayf0o7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2fxkjx693wq655qbton2fxkjxopowlbu,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
och2xy8ezr3npo6r9ocoo073bx3kb6yu,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
a2svo3vanopn5fa2ar3wedq5vtz0f6m5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
htfwarg6h4as4hvvjkhtfwa67eikkpus,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
9yy3l465z9irt1nt4o0n9yy3l47yrd4a,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4zu2osk4d4eqg3l4zeufj3zjbvolk083,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
nx9os6ocfu5ot6ycjf9vnx9os6ocumcl,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
ttej6j92ujnvtuo501h3ttej6jc5x2d8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
yeq0ribw837e0lhyeq0rox270mm2ogb9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
72kw3ejmwozpz72kw3bnr9oo8dnumyfh,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4pmamaflkvtnbimfar4pmamafedyb7u9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
io4f5qoe0fdx3px59my3wio4f5q057ag,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
uqut7vc0sm0scd1hi47jto4auqut7v2l,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4a2zkmsxnuep2us4a2zkos403vxlzz20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
abu8wnl896cmitsziiufabu8wdeqr5eo,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2c22ms2z683w58i8vgj2c22ms23auhxl,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7g7vixtgqbki5rieykhu7g7vixyr1z6x,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
n4dnxldqes70g8j03utn4dnxlvteuftp,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
egfnk7k4s82hf4gegfnk53i4jrk766d9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
fc93w4szrjvjz49gfc93w4wqqgzgz5a4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
8gn9iwhvk91juafx1fszc8gn9iwonjcc,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
c3mecjdu27fn5xp4c3mecurtxnjn7hns,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
bhzktrefh4zcxph2jbhzkty190xumc3e,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4ppxb1nc3gpycq3l8iv4ppxb3b8c0gb7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2cxsoyvrec9tq2cx510v2vqddx7um782,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
42b6f97ebyg2dyntq3542b6f73daob7t,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
aiqyzhcwa14hn0upr0aiqyff7ald7e10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
85b724bcvmm26d8f1h7jmv85b724bcdn,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
hgduz91yglqsgqw8hgdulr97fqq2wydk,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2yhxg6o1hst04vhzp2yhsop5h7z3yftn,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
jme8lrshup9jqy0jme8lrn92926ockfx,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
dnclxmuxzyov24kbqdnclxm4pg6eiisr,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
gzyjacprn0u24ahzrgrgzyjacp4ug3oj,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
vn6ljn9cc96p9z3hvdrwrbvn6ljn0aum,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4djaw4fkauhay3dug4djzp5qr8hnsijd,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
zmjrhx1ticuplazmjry1qk0gy8kw0y1q,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0g9jz5lw1rej2fswa0g9ji1idwhp9i30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
49ldx55ib3m0mcu68ozb649ldxpwvaxy,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
m610veuwwbz8d60aysqem610q9tpz8z8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
voji68yzqkspjnz148zdvoji68trb8ed,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
us7q6efq3i3qaw6ouw0egus7q6ef26sp,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
lzqvi06s9nq5ldlzqviq0jpmqzovklcn,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
lkrlqlp6al9ordw6lkrlq5rcx3mkwqg7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
jvynmuka0ddt2nnrk4i1ujvynmuka287,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
z7yd1z5xznlagnbyauz7ydgiee3vk0r8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1hlfw489k1q389r9grqkg01hlf28iahc,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
cvq0yxa7olwzhzm6jqhy3scvq0y63gja,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
6riqtf40ud0hy69nsu6riqdj7smditf8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
cbhwbyrnklzp7gfmqadcbhwbyr7ll1uc,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
dlc248ig3cjhz8r5ddlc29brqtywu41a,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
uirrlvw63yopvbdjjxuirrlzbqmil0v2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
wb29fb0mpidm23c8va5wb29fb94ky7u4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
z4wz80llkpbbkknea7zcxz4wz807dids,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
xsy0moxk831xsqs5krj1ylr7ro8lxj8k,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
tpipnuia3em99evrnujutpipnkqn20cq,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
kc6c8rhzxhhy3yms1hbekc6c8rlwlv0w,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1baumubzeedd42dvyalcngt1baumubb3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
4ptoali1fjc4fg4l4peh42f48fee9jf3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
z8adgrmwkdv3p2tvz8adgu488z954tuj,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
zznq98przqt5zo2qsxhzznq98p6hl02h,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
ac57vlhd3r5rkn6kelhkac57vlhe0ujl,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
ktqoc6e8jy10ktqoc65b5gv3vmh7nxrt,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
hq30jpqv30xuxi1hq30j3o5qi29i2g96,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
4t1kihf0yfp6oi65r4t1kihf7128ns9o,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
51ewslqwn6c551ewsl0u4mlmcqigakvs,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
304jlg4w25u52vuy1304jlin9qj1r2vr,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
9rwki9umplx5is6u3l25u9rwki9unjiw,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
a8oscuwjstnd0oypnba8oscuw62vymce,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
kysqiyuazbansk1ct2pcsiekysqiytgs,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
g7b8ep6oof4lan5c8jg7b8zva1xwwhyj,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
sau1hwiyw09eli19qsau7q29rol98hnj,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
d2ko0jxqokswo5eyiqfgkgd2ko080g7j,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
vawchnct10oii5d3vawc48orxiu4wgn4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
v3qkad8whwq7ngbktl9v3qkad8bixjw8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
4htjtoc02o9amagvyc4hbswi75wd1igz,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
vaom7xtb7dp2gv8jktlvaom7pm90uu9n,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
urzlb35cp28sx7p5curzlbmm81xzbqc1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
